DisplayId,FileDataId
18063,133711
18066,135989
18067,136006
18068,135815
18069,135934
18070,135920
18071,133727
18072,133727
18074,133727
18075,133727
18077,132793
18078,132796
18079,132797
18080,132798
18081,132793
18083,132794
18084,132794
18085,132816
18086,133219
18087,134189
18088,134190
18089,134191
18090,132815
18091,132819
18092,134322
18093,134322
18094,135992
18095,134323
18096,134324
18098,134324
18099,132791
18100,132791
18101,132790
18102,132795
18103,135235
18104,135236
18105,135237
18106,135238
18107,135242
18109,135242
18113,132799
18114,132799
18115,132792
18116,132623
18117,132800
18119,132790
18120,132683
18121,132682
18122,132683
18125,135124
18127,133150
18131,132682
18133,133150
18136,134178
18155,134442
18158,134300
18164,133734
18168,134182
18169,134193
18170,133678
18172,132507
18173,132835
18174,133025
18192,133479
18193,133694
18203,134457
18204,134457
18215,132995
18256,132963
18257,134708
18264,135654
18268,135432
18269,134436
18270,135327
18271,132958
18274,134590
18283,132516
18284,132723
18289,135165
18298,135616
18308,134459
18312,133054
18322,133117
18324,133044
18325,135352
18328,132405
18331,132605
18333,135049
18334,133130
18337,132611
18338,132718
18339,132945
18340,132402
18342,135327
18343,135493
18346,135473
18347,135009
18350,135491
18352,132618
18354,135355
18355,135492
18356,135645
18359,133472
18361,132536
18364,132951
18365,134066
18366,133679
18367,132537
18368,135148
18371,132608
18372,135611
18373,133483
18374,134956
18376,133117
18377,134707
18378,132613
18379,134435
18382,132628
18386,132720
18387,134585
18388,135129
18389,135032
18391,132398
18392,132266
18397,132523
18399,134962
18403,132405
18405,135615
18406,133045
18408,135467
18409,135347
18414,133117
18415,132995
18416,133130
18418,133101
18419,132537
18422,133135
18423,132951
18426,132764
18427,132615
18428,135018
18429,134588
18430,132587
18431,132535
18433,135056
18434,134586
18437,135158
18438,135158
18440,135015
18443,132959
18444,132540
18447,134956
18449,134956
18451,134956
18454,134948
18455,134948
18456,134955
18458,132725
18466,135009
18468,134956
18469,134956
18470,132717
18471,132722
18472,134955
18473,134131
18474,134955
18476,134956
18477,134956
18478,134706
18480,134955
18481,134955
18483,134955
18484,134955
18485,134955
18486,134955
18487,134955
18488,134955
18489,134592
18490,134955
18491,134956
18492,134955
18493,134948
18494,132791
18495,132790
18496,132790
18497,135054
18498,133135
18499,134140
18500,134455
18506,134955
18507,134956
18508,134955
18509,134955
18510,134955
18511,134956
18512,134955
18514,134139
18516,134956
18517,134257
18519,135241
18522,134955
18523,134948
18524,136074
18525,135865
18526,136011
18527,136018
18528,134955
18530,135158
18531,133479
18532,133841
18533,134952
18535,133894
18536,133893
18537,133899
18538,133901
18568,134150
18573,132960
18574,132764
18575,133711
18577,135056
18578,133038
18579,133149
18580,132963
18583,133476
18584,133121
18586,132952
18597,136113
18607,132395
18632,132836
18633,133942
18634,133942
18635,133942
18649,136006
18650,134321
18652,132797
18653,134953
18655,134955
18656,134955
18657,134955
18658,134951
18659,134950
18661,134955
18662,134955
18663,134955
18664,134949
18665,134949
18668,134952
18669,134955
18670,134955
18671,134949
18672,134950
18673,134955
18689,132482
18690,134950
18694,134321
18696,134949
18697,134951
18698,134953
18699,134951
18700,134949
18701,134952
18702,134949
18703,133857
18704,134564
18705,133888
18706,134955
18707,134135
18712,136128
18714,133483
18716,132386
18717,134867
18718,132790
18719,134530
18720,136098
18721,132595
18722,132482
18723,134365
18725,133439
18728,132767
18729,134949
18730,134955
18732,134949
18733,134952
18749,134949
18750,134953
18751,134951
18769,134947
18771,134948
18772,134952
18774,134957
18775,134953
18789,134957
18790,134948
18792,134948
18793,134948
18811,136051
18813,134949
18814,134952
18815,135971
18816,136162
18819,134951
18822,134948
18823,134955
18824,134953
18826,134948
18832,132536
18834,132679
18835,132939
18858,132961
18860,133693
18863,132539
18865,135056
18866,135056
18872,133131
18877,133132
18879,133694
18882,135056
18883,132659
18886,132649
18887,134593
18889,132951
18901,135033
18903,132722
18904,132541
18905,132539
18906,132535
18911,134589
18912,132949
18914,134582
18915,133763
18916,135027
18921,132514
18923,135029
18924,135028
18925,135027
18929,132956
18930,132611
18933,132539
18934,132723
18935,134594
18936,132959
18937,132542
18938,132608
18939,135049
18943,132720
18944,132535
18945,132615
18946,132956
18947,134592
18948,133770
18949,132683
18951,135032
18953,134188
18962,134586
18968,133754
18971,135055
18974,132501
18976,133693
18977,132717
18978,132615
18979,132535
18980,132501
18981,132949
18982,134586
18983,135042
18985,133076
18991,132961
18992,132511
18998,132956
18999,132952
19000,132767
19001,132502
19002,132717
19005,132937
19008,135054
19009,134591
19010,133119
19011,132677
19012,132632
19013,132535
19014,132613
19017,132946
19018,134591
19019,132505
19020,135044
19029,135010
19030,134585
19032,132939
19033,132579
19034,132514
19035,132658
19037,132677
19040,132724
19041,134586
19042,132515
19043,132539
19044,132952
19049,132629
19051,132539
19055,132943
19056,132951
19061,134591
19089,136040
19091,132150
19092,136128
19109,132666
19110,132655
19111,132953
19113,135054
19114,135013
19115,135996
19125,132952
19126,132403
19127,132403
19128,132953
19129,132407
19130,132403
19132,132392
19133,132408
19134,132395
19135,132395
19136,135421
19137,132398
19141,132654
19142,132662
19149,133435
19184,132539
19201,134584
19203,132402
19204,132408
19209,132402
19210,132397
19213,132399
19214,132414
19217,132415
19220,132397
19221,132408
19222,132791
19223,135229
19224,132417
19225,134537
19226,135423
19227,135419
19228,132416
19231,132402
19232,132405
19234,134709
19235,132408
19236,132397
19239,134120
19242,135419
19243,135420
19245,135423
19246,132417
19247,132392
19252,132415
19255,132408
19271,132392
19272,132415
19273,132395
19274,132392
19275,132408
19276,132402
19281,132417
19283,132408
19284,134434
19287,132402
19290,135424
19291,132397
19292,132409
19295,132415
19296,135424
19297,132410
19298,132394
19299,132410
19302,132400
19304,132408
19305,132406
19306,132409
19307,132397
19309,132394
19311,132409
19312,136124
19313,132515
19314,132606
19315,135163
19316,134430
19330,135725
19369,132414
19371,132401
19372,135424
19374,135424
19375,135424
19389,132393
19390,135419
19394,134429
19396,132417
19397,133149
19398,132407
19399,133149
19400,132402
19401,132405
19402,133149
19404,132408
19405,132405
19409,133149
19411,133149
19421,134120
19422,132383
19459,135650
19461,135466
19462,133437
19477,132489
19478,134440
19479,132488
19481,133027
19482,133024
19486,135053
19487,134535
19488,134531
19492,134199
19493,134198
19494,134197
19495,134200
19496,134195
19497,134196
19498,134194
19500,133041
19501,133727
19502,134430
19503,132836
19504,132594
19506,132723
19507,135899
19519,133040
19520,134816
19525,133046
19526,133053
19527,132836
19528,132926
19529,132927
19530,132921
19531,132915
19532,133476
19533,133053
19534,133053
19535,133052
19538,133053
19540,134162
19544,133052
19545,133052
19546,133052
19547,134821
19549,132392
19550,132392
19551,135274
19552,135325
19553,135325
19555,135637
19556,135640
19557,135638
19562,132484
19563,133146
19566,134530
19567,132914
19568,132923
19569,132921
19570,132925
19571,132916
19572,132918
19573,132929
19575,134583
19576,136148
19595,133652
19596,133054
19599,133040
19601,133481
19606,132369
19610,133046
19611,133053
19612,133041
19613,133052
19614,133052
19615,133054
19617,133043
19620,133049
19621,133482
19622,133476
19623,133053
19624,133482
19625,133046
19626,133057
19627,133046
19633,133052
19634,133485
19635,133476
19636,133482
19637,133048
19643,133476
19644,133046
19645,133489
19646,133482
19647,133044
19648,133490
19649,133487
19650,133052
19652,133487
19658,134376
19662,134325
19663,135996
19664,133039
19665,132536
19666,135996
19667,133151
19669,133482
19670,133054
19673,133491
19678,132957
19683,133476
19694,133486
19699,133045
19703,133486
19707,133042
19708,134584
19710,134585
19713,133488
19716,133476
19718,132524
19720,134584
19721,133043
19725,132613
19726,133048
19727,135059
19728,133124
19729,133489
19730,132746
19735,133039
19741,133041
19742,132582
19743,133729
19745,132596
19746,133060
19748,133055
19756,133942
19759,133071
19760,132615
19762,133277
19763,133279
19764,133282
19766,133038
19767,133276
19769,133071
19770,133057
19771,133057
19772,133053
19773,133045
19775,133052
19776,133049
19777,133057
19778,133045
19779,135355
19782,133053
19783,133044
19784,133046
19785,134335
19786,133729
19793,132627
19794,132535
19796,132617
19799,132914
19800,135227
19801,133042
19804,135131
19805,135279
19806,132607
19810,132679
19812,134591
19813,132951
19830,134458
19831,134455
19832,134456
19835,135277
19838,133127
19840,134950
19841,132398
19843,134584
19844,132751
19869,133486
19873,132802
19892,133048
19893,132743
19898,132535
19899,132940
19900,134584
19901,132642
19903,133756
19910,132513
19911,135039
19912,132541
19913,132536
19915,132611
19917,132541
19918,134587
19919,135009
19920,132767
19921,132539
19929,132408
19930,133140
19932,132498
19949,132955
19950,132539
19951,134593
19953,132658
19990,132767
19991,135040
19992,132500
19993,132535
19994,132936
19995,135049
19996,132504
19997,135323
20009,135350
20010,135317
20013,135274
20014,135276
20015,135313
20029,135350
20030,135279
20031,135353
20032,135355
20033,135329
20035,135348
20036,135325
20037,135276
20038,135321
20069,135276
20071,135322
20072,135348
20073,135353
20074,135276
20075,135328
20076,135340
20078,135326
20080,135324
20081,135280
20083,135326
20084,135276
20086,135345
20087,135277
20088,135317
20089,135311
20091,135355
20092,135276
20093,135327
20094,135346
20095,135325
20109,135356
20110,135321
20111,135274
20112,135344
20114,135340
20116,135314
20117,135276
20119,135356
20120,135325
20121,135352
20122,135314
20149,135351
20150,135324
20151,135324
20152,135311
20153,135351
20154,135325
20155,135329
20156,135302
20157,135321
20159,135274
20160,135274
20161,135274
20162,135274
20163,135274
20164,135274
20167,135315
20168,135324
20170,135311
20172,135302
20173,135274
20174,135311
20175,135274
20176,135274
20177,135311
20179,135326
20180,135272
20182,135328
20183,135276
20184,135357
20185,135352
20186,135321
20188,135323
20189,135341
20190,135317
20191,135272
20193,135357
20195,135349
20196,135312
20198,135317
20209,134591
20210,134592
20211,135357
20212,135357
20213,135357
20214,135346
20215,135346
20216,135325
20218,135312
20219,134420
20220,134421
20221,135340
20223,135343
20225,135328
20249,135351
20250,135280
20251,135278
20252,135275
20253,135144
20256,135166
20257,135166
20258,135169
20259,135165
20269,135168
20272,136163
20273,135652
20274,135165
20275,135150
20289,135162
20291,135302
20292,135311
20293,135164
20294,135150
20297,135322
20298,135150
20299,135639
20300,135473
20309,135155
20311,134298
20312,135311
20315,135351
20316,135469
20318,135643
20320,135652
20321,135647
20323,135152
20325,135138
20326,135661
20327,135143
20329,135150
20330,135162
20331,135651
20333,135651
20334,135139
20335,135164
20336,135162
20339,135169
20340,135150
20341,135646
20342,133646
20345,135638
20346,135168
20347,135641
20348,135151
20349,135646
20350,135147
20354,135641
20356,135155
20357,135145
20359,135654
20360,135155
20361,135145
20362,135147
20363,135141
20369,135638
20370,135143
20372,135468
20373,135163
20374,135466
20376,135341
20377,135153
20378,135152
20379,135147
20380,135639
20381,135149
20382,135162
20383,135651
20384,135160
20385,135145
20386,135141
20389,135151
20390,135151
20391,135469
20392,135640
20395,135154
20396,135637
20398,135641
20399,135641
20400,135641
20401,135168
20402,135145
20406,132654
20407,135637
20410,135473
20411,135650
20412,135466
20413,135145
20414,135637
20415,135155
20417,135145
20418,135150
20419,135153
20420,135145
20421,135146
20423,135158
20424,135147
20425,135662
20426,135159
20427,135644
20429,135148
20430,135651
20431,135152
20432,135159
20433,133060
20434,135158
20435,135651
20436,135139
20439,134298
20440,135154
20441,134298
20442,135139
20443,135145
20444,135150
20446,135148
20448,135151
20449,135154
20450,135159
20451,135641
20470,135650
20471,135660
20472,135638
20473,135637
20475,135654
20476,132940
20491,135638
20492,135652
20502,135325
20503,133651
20504,135612
20505,136074
20507,135274
20534,135644
20535,135826
20536,135661
20537,134950
20538,135325
20539,135812
20550,135490
20552,135497
20553,135499
20554,135500
20555,135499
20556,135489
20558,133356
20569,135322
20570,135341
20571,135348
20572,135344
20573,135639
20574,135654
20575,134298
20589,135330
20590,135651
20591,135660
20592,135652
20593,135646
20594,135651
20595,135638
20596,135652
20597,136133
20598,135651
20599,135646
20601,135651
20602,135651
20603,135638
20604,135646
20605,135651
20606,135651
20607,135640
20608,132867
20609,132866
20610,132863
20611,132858
20613,132862
20614,132857
20618,132932
20619,132931
20620,133021
20621,135026
20622,133029
20623,133030
20624,133006
20625,133003
20626,133002
20627,133000
20628,132999
20629,132599
20638,135313
20640,135280
20649,135489
20650,135500
20652,135498
20653,135500
20654,135612
20655,134153
20656,133222
20657,134580
20658,134578
20659,133220
20660,135490
20661,134576
20662,135611
20663,134536
20664,135491
20666,135496
20667,135490
20668,135493
20669,135492
20670,135489
20671,135491
20672,135491
20673,135499
20674,135495
20675,135490
20692,132833
20709,133653
20710,134269
20711,134238
20712,135490
20713,135495
20714,135489
20715,135036
20717,135610
20718,135610
20719,135496
20720,135489
20721,135610
20722,135499
20723,135490
20725,135612
20726,135612
20727,135612
20728,135613
20729,135614
20730,132932
20731,132932
20732,135612
20733,133000
20734,135610
20735,135617
20736,135616
20738,135610
20740,135610
20741,135613
20743,135616
20744,135616
20749,135125
20769,135241
20772,132330
20773,135427
20774,134417
20775,132766
20776,133718
20777,132410
20779,135425
20781,135426
20782,135419
20783,135423
20784,132878
20786,135432
20787,135139
20788,135466
20789,134822
20790,135468
20791,134864
20793,135473
20794,132869
20795,132868
20796,135324
20797,135357
20798,132859
20801,135473
20802,134244
20803,134006
20813,133127
20814,133162
20815,135473
20818,134063
20820,134948
20821,135473
20824,135466
20825,135466
20826,134955
20828,135144
20829,135468
20831,136185
20833,134951
20834,135124
20851,135468
20852,135469
20872,135349
20873,136085
20874,135805
20892,135155
20893,134319
20894,135241
20895,132871
20896,132870
20898,132121
20899,132855
20900,134959
20903,135469
20907,135468
20909,134153
20910,135940
20912,134961
20913,134711
20914,134309
20915,134306
20916,135468
20919,134576
20920,135139
20931,136140
20951,134251
20952,134317
20953,132906
20971,135940
20972,135964
20973,134953
20974,134963
20975,134961
20977,134130
20978,134136
20979,135610
20983,134245
20984,134419
20985,134954
20986,134954
20987,134954
20995,135824
21011,135139
21014,135465
21016,135464
21018,135467
21019,135144
21020,135463
21022,135466
21023,135464
21024,135464
21025,135154
21026,135473
21027,135465
21032,133742
21051,133477
21052,133052
21071,135617
21072,135228
21091,135661
21092,132507
21094,135463
21095,135463
21096,135139
21097,135144
21098,135139
21101,135469
21102,135435
21111,135495
21112,135489
21113,135495
21114,132689
21115,134010
21144,134294
21149,134001
21154,132539
21159,132395
21164,134134
21175,133000
21189,133001
21192,135274
21193,135274
21194,135274
21202,133650
21203,133989
21204,135147
21205,133942
21206,135147
21207,135225
21208,135138
21209,135148
21238,132395
21251,135145
21252,133488
21291,133118
21292,133120
21293,133117
21294,133117
21295,133120
21296,133151
21297,133111
21298,133117
21299,133076
21300,133127
21301,133127
21302,133122
21304,133117
21308,133117
21309,133111
21310,133077
21311,133117
21312,133090
21313,133111
21318,134409
21321,134403
21322,134402
21327,134004
21328,134409
21329,134410
21330,134401
21331,134407
21332,134404
21338,135026
21341,135145
21362,133483
21363,134313
21364,134308
21365,133856
21366,134347
21367,134580
21368,133726
21369,133996
21370,132920
21373,135467
21374,134143
21375,134144
21376,135138
21402,133942
21403,134592
21404,134586
21411,135660
21414,133001
21415,133723
21416,134365
21431,133740
21457,135040
21458,134085
21459,132514
21460,135162
21461,134294
21462,134294
21463,134364
21469,134249
21470,134346
21471,136007
21472,132884
21473,132804
21475,134951
21513,135225
21514,135225
21531,134877
21539,134955
21540,134955
21541,134955
21551,135940
21552,135145
21553,134950
21554,135349
21555,135280
21574,135040
21577,132638
21578,132743
21580,132743
21583,135819
21584,134430
21586,133647
21595,134335
21596,134121
21597,134335
21598,134336
21600,134335
21601,133434
21602,134335
21603,134333
21604,135142
21605,134333
21606,134564
21607,134336
21608,135467
21609,133729
21610,134131
21611,133438
21612,133731
21613,134948
21620,135652
21632,134153
21651,133565
21652,133076
21672,134856
21673,134870
21692,135272
21694,134583
21701,133148
21712,134406
21714,132945
21715,132945
21717,133125
21719,132648
21723,135155
21724,135819
21725,133684
21751,133476
21752,132392
21753,132601
21754,132617
21755,132604
21756,132602
21771,135033
21773,135324
21775,135357
21793,133046
21794,132805
21796,132500
21804,134084
21805,132938
21807,134246
21809,135326
21833,133712
21834,134318
21835,134314
21836,134809
21839,133146
21842,135022
21845,132801
21853,134104
21855,132369
21898,132737
21900,132718
21901,134587
21902,132956
21903,132539
21904,133995
21905,133994
21906,133993
21913,133282
21936,134564
21952,132404
21956,133044
21958,133143
21961,134584
21962,133488
21963,134588
21964,134586
21965,133772
21968,135167
21970,132540
21971,134815
21972,134857
21973,134014
21974,134011
21975,134001
21976,134836
21977,133622
22020,133650
22021,133116
22024,134008
22031,135124
22032,135131
22033,132664
22034,132579
22036,133131
22037,133435
22051,133718
22071,134245
22075,135274
22077,135346
22078,135321
22079,135343
22080,135324
22081,135344
22084,135327
22085,135275
22093,135276
22094,135312
22095,135350
22096,135353
22097,135280
22098,135313
22101,132410
22102,132402
22105,132392
22106,132415
22108,135423
22111,135424
22112,132401
22114,132395
22115,132394
22118,133485
22119,133052
22120,133487
22121,133053
22131,133044
22133,133040
22134,133054
22135,135650
22136,135641
22137,135640
22139,135342
22140,135341
22141,135651
22142,135302
22144,135163
22145,135148
22146,135147
22147,135154
22149,135139
22150,135469
22151,135157
22178,135145
22180,133476
22185,134243
22191,134828
22192,132596
22193,134007
22194,134003
22196,134004
22198,132806
22200,134002
22202,134817
22203,134815
22204,134859
22205,134857
22207,133719
22209,135124
22212,135576
22213,135575
22214,135562
22215,135580
22216,135576
22217,135562
22218,135572
22219,135562
22220,135578
22221,135575
22222,135576
22223,135562
22225,135572
22226,135662
22227,135349
22229,135662
22232,135662
22233,135131
22234,135130
22235,135128
22238,135131
22239,135128
22241,135128
22242,135129
22247,135640
22248,135651
22249,132408
22250,132408
22252,135158
22253,133770
22256,132492
22258,135641
22271,132599
22291,132400
22293,133001
22299,133003
22303,133014
22304,133724
22319,132392
22366,135325
22367,135640
22377,134239
22378,135325
22391,135225
22393,132634
22394,135146
22395,135145
22402,135274
22403,135640
22411,135321
22414,134013
22415,133343
22416,133748
22417,134712
22420,133149
22422,133149
22423,133149
22426,134588
22427,134594
22428,134587
22429,134865
22436,132833
22443,134419
22444,133221
22445,133229
22464,135657
22477,134247
22478,132403
22480,132629
22481,134583
22482,132938
22483,133296
22484,134417
22485,135736
22492,135321
22550,132519
22559,132742
22563,135145
22598,132395
22611,133640
22614,133625
22617,133622
22618,133625
22634,134319
22635,134955
22636,134313
22637,134955
22638,134955
22639,134317
22640,134955
22641,134311
22642,134315
22643,134309
22645,132395
22651,134073
22652,134071
22654,135272
22656,132603
22671,135128
22672,135131
22673,132589
22674,132602
22676,132962
22677,132624
22678,132511
22679,132613
22680,132582
22682,132945
22683,132506
22684,132582
22685,132611
22686,132946
22687,134590
22688,132627
22689,132631
22690,132543
22692,132494
22693,134589
22695,135279
22716,132925
22717,132598
22721,135639
22722,135469
22730,134960
22731,135313
22733,135351
22734,132403
22752,132616
22753,135646
22757,132586
22765,133298
22771,133473
22779,132592
22785,134802
22792,135574
22793,134339
22794,133148
22795,135042
22802,135145
22805,134967
22814,135325
22831,134951
22833,132768
22837,132499
22838,134319
22843,132658
22860,132738
22861,132582
22869,135046
22882,134584
22885,135581
22886,133070
22892,132741
22893,132392
22901,133111
22906,135330
22907,132502
22908,133126
22910,132960
22911,134377
22920,133138
22923,134333
22924,133614
22926,134961
22927,132386
22928,132767
22929,135533
22931,132169
22951,134584
22952,134417
22953,135645
22958,132677
22972,134589
22973,132543
22977,135343
22978,134580
22979,133998
22985,134584
22988,133757
22989,133757
22991,133756
22994,133769
22995,133757
22996,133770
22997,133770
22998,133760
23000,133756
23001,132656
23002,134305
23004,133755
23006,133770
23007,133763
23008,134354
23010,134305
23012,133762
23014,134354
23015,133763
23016,133770
23018,133770
23019,133756
23020,133766
23021,133762
23022,133759
23023,133761
23024,133760
23025,133150
23026,133756
23027,134367
23028,133762
23029,133761
23030,133756
23031,132655
23032,133763
23033,133755
23034,133769
23035,133150
23036,133150
23038,133770
23039,133770
23040,133759
23041,133764
23042,133770
23043,133754
23044,133763
23045,133767
23048,133754
23049,133755
23050,133762
23051,133754
23052,133755
23053,133754
23054,133762
23055,133764
23057,133753
23058,133759
23059,133766
23060,133758
23061,133753
23062,133758
23063,133769
23065,133764
23066,133770
23067,133763
23068,133759
23069,133765
23070,133762
23071,133755
23072,133758
23073,133753
23075,133764
23076,133760
23077,133757
23078,133762
23079,133756
23080,133756
23081,133755
23082,133762
23083,133766
23084,133756
23085,133753
23087,133754
23088,133755
23089,133763
23090,133762
23091,133756
23092,132655
23093,133768
23094,133754
23095,133767
23096,133764
23097,132656
23098,133754
23099,133758
23100,133754
23101,133762
23102,133766
23103,134358
23104,133762
23105,133763
23106,133769
23107,133767
23108,133762
23109,133767
23110,133765
23111,133770
23113,133767
23115,133763
23116,133763
23117,133766
23118,133765
23119,133766
23120,133763
23122,133766
23123,133762
23124,133759
23125,133765
23126,133763
23127,133765
23128,133763
23129,133763
23130,133763
23131,133763
23132,133762
23133,133759
23134,133758
23135,133756
23136,133754
23137,133754
23138,133768
23139,133757
23140,133754
23141,133769
23142,133754
23143,133763
23144,133762
23146,134144
23148,134461
23150,134317
23161,133151
23166,133151
23171,133741
23172,133639
23173,135473
23174,135471
23175,133741
23177,133741
23197,133161
23198,132395
23199,134585
23200,132635
23201,134943
23211,132382
23217,134001
23224,135323
23228,132418
23229,134269
23230,133046
23234,132403
23236,132396
23239,133043
23240,133042
23241,135340
23243,132408
23244,133477
23248,135315
23253,133476
23254,133476
23255,133476
23262,132797
23264,135317
23266,132716
23267,133043
23270,132369
23271,135663
23274,135291
23276,132403
23281,133942
23283,135131
23284,136022
23285,136006
23286,136011
23287,135830
23289,132739
23291,136195
23292,134418
23293,134122
23294,132963
23295,135432
23315,135129
23316,133639
23317,133639
23318,133639
23319,133639
23320,133639
23321,133741
23322,133741
23323,133741
23324,133741
23332,134967
23355,135274
23357,133476
23358,134060
23370,134164
23371,134230
23379,135274
23383,134708
23386,135280
23387,134950
23398,135152
23401,133489
23405,135274
23411,133133
23419,134966
23421,133760
23422,133770
23432,134312
23434,135581
23435,135926
23436,134318
23440,133003
23445,134950
23446,134950
23447,134950
23448,133040
23455,135463
23458,134241
23465,135146
23472,135277
23473,134583
23475,133002
23483,132582
23485,134584
23486,132582
23490,135054
23491,133071
23496,133006
23497,134754
23508,135280
23509,133489
23519,133125
23520,132483
23521,134951
23526,135357
23527,133729
23528,132535
23529,132491
23530,132630
23531,135036
23532,132604
23533,132606
23537,132535
23538,134583
23539,135145
23540,132750
23544,133126
23545,134949
23546,132946
23547,134586
23548,134584
23551,134586
23552,132606
23553,133757
23554,133770
23557,133054
23559,132748
23561,135271
23562,132383
23568,134950
23569,134950
23573,135641
23574,135277
23575,134950
23586,135145
23590,135145
23594,135145
23601,135145
23604,132643
23605,132638
23606,132252
23607,132646
23608,133360
23617,132392
23618,135847
23628,132522
23629,133359
23639,135493
23656,135274
23658,136207
23659,133728
23669,135274
23673,135166
23675,132963
23683,135316
23692,135325
23704,135054
23710,134589
23711,134590
23713,133442
23714,133443
23715,133444
23716,133440
23717,133441
23720,133446
23721,133445
23722,133447
23723,135424
23725,134358
23726,134420
23727,134337
23728,133364
23729,132606
23730,132608
23731,134855
23732,132949
23734,135346
23736,132947
23737,135033
23739,134802
23740,134245
23741,134247
23742,132945
23747,133771
23750,134960
23753,134586
23754,136102
23755,136107
23760,132606
23763,133612
23765,132592
23766,132503
23769,132606
23775,132535
23777,133074
23791,135652
23792,133964
23797,134754
23798,135277
23824,132592
23825,134965
23827,132963
23835,134964
23836,135275
23837,135150
23842,136183
23843,136129
23844,132499
23846,132948
23847,134958
23849,132964
23852,135038
23853,132956
23856,132589
23861,132535
23867,135471
23875,135358
23897,133374
23901,132535
23904,132400
23908,135581
23909,134710
23914,135614
23917,135463
23918,135463
23919,135463
23920,135463
23948,133491
23949,135943
23955,133738
23969,135274
23976,134955
23977,134955
23982,136006
23991,134012
24011,132264
24013,133772
24014,135225
24015,135225
24016,135225
24019,135240
24020,133889
24022,133358
24025,132649
24033,133482
24036,135019
24037,134462
24039,133738
24044,136152
24045,133071
24046,135651
24049,135312
24051,134946
24052,132998
24053,134140
24054,132539
24057,136134
24058,136188
24059,135143
24060,135825
24061,134337
24063,135145
24064,135033
24065,133766
24066,132679
24068,132590
24070,134594
24071,132519
24072,133737
24073,133771
24074,132510
24087,133365
24102,132637
24106,133729
24107,133729
24108,133771
24109,132945
24110,132616
24111,133729
24113,132491
24115,135056
24116,133974
24117,133974
24119,135575
24120,132612
24122,134336
24131,133897
24132,134848
24151,134854
24152,134834
24153,134332
24154,134327
24156,134811
24159,133770
24160,133772
24162,134584
24164,132512
24166,135315
24167,135316
24169,136183
24176,133730
24177,132949
24178,132498
24179,132590
24180,132615
24181,132539
24182,134589
24183,132965
24185,135049
24186,135654
24188,134229
24189,132688
24190,132606
24193,135044
24194,132963
24211,134809
24212,134820
24213,134842
24214,134840
24215,134847
24216,134826
24217,134827
24220,134337
24231,133639
24251,132494
24252,136217
24255,135277
24281,134718
24282,134718
24283,134718
24284,133942
24285,133942
24291,132536
24292,133685
24293,134718
24294,134718
24295,134718
24296,132796
24297,133754
24342,135274
24343,135145
24351,132392
24352,132718
24354,134589
24366,135325
24367,134955
24368,134955
24369,134955
24370,135131
24380,134085
24393,132739
24394,135145
24415,133726
24445,135145
24446,132395
24452,135325
24461,135274
24472,135145
24473,135145
24478,135325
24479,135325
24480,135225
24483,135138
24489,135145
24490,135138
24496,133648
24497,132950
24499,135145
24503,135145
24506,134584
24509,135033
24510,133124
24511,132618
24513,132582
24514,132490
24517,135145
24521,133896
24522,133898
24546,132645
24547,132722
24548,132628
24550,132751
24551,134581
24552,134585
24553,134583
24554,134584
24555,133116
24556,133117
24557,133137
24558,133126
24559,132616
24560,132613
24561,132603
24562,132606
24563,132957
24564,132944
24565,132579
24566,132541
24567,132585
24568,133997
24569,133375
24570,132803
24571,134950
24572,134418
24591,132384
24592,132384
24593,133466
24594,132791
24595,132800
24596,132795
24597,132795
24601,132645
24610,132649
24612,132644
24615,134588
24616,132939
24624,132499
24629,133900
24634,133476
24639,132665
24641,132691
24642,132663
24643,132664
24644,132670
24645,132671
24646,133373
24673,135248
24674,135249
24675,135250
24676,135251
24677,135252
24678,135243
24679,135244
24680,135245
24681,135246
24682,135247
24683,135255
24684,135256
24685,135257
24686,135258
24687,135259
24688,134202
24689,134204
24690,134221
24691,134212
24692,134215
24693,134219
24694,133917
24695,134950
24696,133914
24697,133910
24701,133919
24702,133918
24704,133913
24709,133911
24710,133916
24711,133915
24712,133916
24713,133909
24715,134300
24716,133905
24718,133908
24719,133906
24720,135612
24721,135612
24729,133489
24730,134123
24733,132804
24740,135472
24741,135472
24742,135472
24743,133732
24748,132498
24749,132617
24756,135351
24760,132653
24762,132501
24767,132603
24768,132943
24772,135055
24775,135661
24776,133604
24777,135056
24778,133442
24784,133441
24793,132615
24813,135349
24816,135579
24893,132648
24895,134586
24896,132939
24897,132903
24898,132904
24919,133489
24923,135151
24924,133038
24925,135128
24926,135145
24927,134589
24928,133763
24930,135493
24931,135493
24932,132650
24933,133136
24934,135054
24935,132539
24942,133165
24943,134589
24945,132687
24946,133770
24951,132679
24966,135033
24977,132939
24978,132505
24981,135648
24982,132606
24983,132612
24985,133770
24986,132940
24988,132665
24990,135661
25028,132888
25036,135302
25038,134865
25039,132687
25046,133046
25047,133046
25048,136120
25049,132725
25050,134586
25051,132536
25052,132895
25053,135350
25072,134335
25076,135467
25077,135469
25078,135471
25079,133045
25096,133050
25098,132499
25104,135056
25111,134584
25116,132963
25118,136248
25120,135274
25132,132261
25133,134951
25134,134961
25138,134948
25139,133041
25146,133681
25147,133682
25148,133050
25152,133489
25153,133491
25154,132392
25155,135130
25157,132636
25160,132590
25166,133116
25169,134591
25171,132937
25173,135313
25180,133041
25184,136162
